Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;HPRC6;HPRC7;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;
2004 49 2;1279;24044920452;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1280;24044921355;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1281;24044920472;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1282;24045050130;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1283;24044920737;8;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1284;24044921286;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1285;24044920409;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1286;24044920582;8;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;1;
2004 49 2;1287;24044921043;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1288;24044921154;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1289;24045210076;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1290;24045050010;12;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1291;24044920425;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1292;24044921149;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1293;24044920526;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1294;24045050139;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1295;24044930432;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1296;24044921249;11;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1297;24044911029;11;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1298;24045050117;11;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1299;24044920524;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1300;24044930402;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1301;24045040126;11;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;
2004 49 2;1302;24044920483;11;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1303;24045220117;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1304;24044930401;15;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1305;24045040094;15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1306;24044920432;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1307;24044921289;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1308;24044921064;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1309;24044920329;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 49 2;1310;24045130094;8;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;
2004 49 2;1311;24044920636;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1312;24044921310;8;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;
2004 49 2;1313;24044920479;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1314;24044920494;8;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1315;24045050031;15;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1316;24045220055;4;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1317;24044920421;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1318;24044920433;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
2004 49 2;1319;24044910726;8;1;0;1;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;
